Date,Month,Description,Amount,Direction,Categoria,TxnType,Source,mes,year
2026-01-29 00:00:00,2026-01-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-30 00:00:00,2026-01-01 00:00:00,Paid to VIRGIN ACTIVE LTD,-109.0,DEBIT,Academia,DIRECT_DEBIT,Wise,1,2026.0
2026-01-30 00:00:00,2026-01-01 00:00:00,Figo,-46.42,DEBIT,Outros,Card Payment,Revolut,1,2026.0
2026-01-30 00:00:00,2026-01-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-01-30 00:00:00,2026-01-01 00:00:00,Card transaction of 9.30 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-9.3,DEBIT,Transporte,CARD,Wise,1,2026.0
2026-01-30 00:00:00,2026-01-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,1,2026.0
2026-02-01 00:00:00,2026-02-01 00:00:00,Transfer to Peter Bence Dinka,-1600.0,DEBIT,Aluguel,Transfer,Revolut,2,2026.0
2026-02-01 00:00:00,2026-02-01 00:00:00,Uber,-24.94,DEBIT,Uber,Card Payment,Revolut,2,2026.0
2026-02-01 00:00:00,2026-02-01 00:00:00,AnyVan,-18.0,DEBIT,Home Box,Card Payment,Revolut,2,2026.0
2026-02-01 00:00:00,2026-02-01 00:00:00,Card transaction of 6.20 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-6.2,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-01 00:00:00,2026-02-01 00:00:00,Tesco,-2.05,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-01 00:00:00,2026-02-01 00:00:00,To Talib Ahmadzai,-1.5,DEBIT,Dinheiro enviado,Transfer,Revolut,2,2026.0
2026-02-02 00:00:00,2026-02-01 00:00:00,Sainsbury's,-38.04,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-02 00:00:00,2026-02-01 00:00:00,Uber Eats,-25.18,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Castle Laundrette And,-56.0,DEBIT,Limpeza,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Amazon,-19.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Amazon,-6.98,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Card transaction of 5.80 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-5.8,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Amazon,-4.39,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-03 00:00:00,2026-02-01 00:00:00,Amazon,-3.89,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-04 00:00:00,2026-02-01 00:00:00,Shake Shack,-13.25,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-04 00:00:00,2026-02-01 00:00:00,YouTube,-12.99,DEBIT,TV,Card Payment,Revolut,2,2026.0
2026-02-04 00:00:00,2026-02-01 00:00:00,itsu,-9.45,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-04 00:00:00,2026-02-01 00:00:00,Card transaction of 9.10 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-9.1,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-04 00:00:00,2026-02-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-05 00:00:00,2026-02-01 00:00:00,Dolphinfitness.co,-36.94,DEBIT,Academia,Card Payment,Revolut,2,2026.0
2026-02-05 00:00:00,2026-02-01 00:00:00,Nazaan Cycling,-21.0,DEBIT,Other,Card Payment,Revolut,2,2026.0
2026-02-05 00:00:00,2026-02-01 00:00:00,Sainsbury's,-20.37,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-05 00:00:00,2026-02-01 00:00:00,Amazon,-18.14,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-05 00:00:00,2026-02-01 00:00:00,Pret,-6.75,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-05 00:00:00,2026-02-01 00:00:00,Card transaction of 6.40 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-6.4,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-06 00:00:00,2026-02-01 00:00:00,Amazon,-14.4,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-06 00:00:00,2026-02-01 00:00:00,itsu,-9.25,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-06 00:00:00,2026-02-01 00:00:00,Card transaction of 5.60 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-5.6,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-06 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-07 00:00:00,2026-02-01 00:00:00,Amazon,-109.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-07 00:00:00,2026-02-01 00:00:00,Card transaction of 23.83 GBP issued by Sainsbury's S/mkt ELEPHANT & CA,-23.83,DEBIT,Mercado,CARD,Wise,2,2026.0
2026-02-08 00:00:00,2026-02-01 00:00:00,Amazon,-120.0,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-08 00:00:00,2026-02-01 00:00:00,Murger Han,-16.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-08 00:00:00,2026-02-01 00:00:00,Sainsbury's,-15.64,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-08 00:00:00,2026-02-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,2,2026.0
2026-02-08 00:00:00,2026-02-01 00:00:00,Sainsbury's,-5.25,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Amazon,-74.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Virgin Media Pymts,-36.99,DEBIT,Internet,Transfer,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Amazon,-31.34,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Amazon,-11.0,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Amazon,-10.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Amazon,-4.48,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-09 00:00:00,2026-02-01 00:00:00,Amazon,-2.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-10 00:00:00,2026-02-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,2,2026.0
2026-02-10 00:00:00,2026-02-01 00:00:00,Amazon,-14.97,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-10 00:00:00,2026-02-01 00:00:00,Card transaction of 6.89 GBP issued by Sainsburys S/mkts ELEPHANT & CA,-6.89,DEBIT,Mercado,CARD,Wise,2,2026.0
2026-02-11 00:00:00,2026-02-01 00:00:00,Amazon,-30.42,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-11 00:00:00,2026-02-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-11 00:00:00,2026-02-01 00:00:00,Amazon,-5.97,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-11 00:00:00,2026-02-01 00:00:00,Card transaction of 5.60 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-5.6,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-11 00:00:00,2026-02-01 00:00:00,Pret,-5.25,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-11 00:00:00,2026-02-01 00:00:00,Transport for London,-1.5,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-12 00:00:00,2026-02-01 00:00:00,Amazon,-24.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-12 00:00:00,2026-02-01 00:00:00,Amazon,-14.4,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-12 00:00:00,2026-02-01 00:00:00,Shake Shack,-13.25,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-12 00:00:00,2026-02-01 00:00:00,Pret,-6.75,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-12 00:00:00,2026-02-01 00:00:00,Card transaction of 2.90 GBP issued by Tfl Travel Ch TFL.GOV.UK/CP,-2.9,DEBIT,Transporte,CARD,Wise,2,2026.0
2026-02-12 00:00:00,2026-02-01 00:00:00,Transport for London,-2.8,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-13 00:00:00,2026-02-01 00:00:00,Ep Cuts,-22.0,DEBIT,Beleza,Card Payment,Revolut,2,2026.0
2026-02-13 00:00:00,2026-02-01 00:00:00,Sainsbury's,-19.27,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-14 00:00:00,2026-02-01 00:00:00,itsu,-11.7,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-14 00:00:00,2026-02-01 00:00:00,Transport for London,-5.6,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-14 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-14 00:00:00,2026-02-01 00:00:00,Sainsbury's,-5.12,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-15 00:00:00,2026-02-01 00:00:00,Sainsbury's,-27.52,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-15 00:00:00,2026-02-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-15 00:00:00,2026-02-01 00:00:00,Amazon,-7.49,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-15 00:00:00,2026-02-01 00:00:00,Amazon,-6.49,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-16 00:00:00,2026-02-01 00:00:00,Amazon,-4.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-17 00:00:00,2026-02-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-17 00:00:00,2026-02-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-17 00:00:00,2026-02-01 00:00:00,Transport for London,-5.7,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-18 00:00:00,2026-02-01 00:00:00,Amazon,-120.0,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-18 00:00:00,2026-02-01 00:00:00,Amazon,-4.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-18 00:00:00,2026-02-01 00:00:00,Sainsbury's,-12.76,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-18 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-18 00:00:00,2026-02-01 00:00:00,Transport for London,-5.6,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-19 00:00:00,2026-02-01 00:00:00,Amazon,-2.0,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-19 00:00:00,2026-02-01 00:00:00,Shake Shack,-14.05,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-19 00:00:00,2026-02-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-20 00:00:00,2026-02-01 00:00:00,Sainsbury's,-16.09,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-20 00:00:00,2026-02-01 00:00:00,Farmer J,-13.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-20 00:00:00,2026-02-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-22 00:00:00,2026-02-01 00:00:00,Sainsbury's,-24.36,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-23 00:00:00,2026-02-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-23 00:00:00,2026-02-01 00:00:00,Amazon,-32.6,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-23 00:00:00,2026-02-01 00:00:00,Amazon,-11.49,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-23 00:00:00,2026-02-01 00:00:00,Amazon,-3.49,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-24 00:00:00,2026-02-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-24 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-24 00:00:00,2026-02-01 00:00:00,Transport for London,-5.7,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-24 00:00:00,2026-02-01 00:00:00,Go Falafel,-9.75,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-25 00:00:00,2026-02-01 00:00:00,Sainsbury's,-9.16,DEBIT,Mercado,Card Payment,Revolut,2,2026.0
2026-02-25 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-26 00:00:00,2026-02-01 00:00:00,Transport for London,-5.7,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-26 00:00:00,2026-02-01 00:00:00,Shake Shack,-16.05,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,Pret,-6.75,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,Amazon,-16.95,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,Transport for London,-5.8,DEBIT,Transporte,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,Amazon,-17.97,DEBIT,Amazon,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,2,2026.0
2026-02-27 00:00:00,2026-02-01 00:00:00,Paid to VIRGIN ACTIVE LTD,-109.0,DEBIT,Academia,DIRECT_DEBIT,Wise,2,2026.0
2026-03-01 00:00:00,2026-03-01 00:00:00,To Michele Messina,-1598.0,DEBIT,Aluguel,Transfer,Revolut,3,
2026-03-31 00:00:00,2026-03-01 00:00:00,Eurostar,-225.0,DEBIT,Viagem,Card Payment,Revolut,3,
2026-03-15 00:00:00,2026-03-01 00:00:00,Drivalia Camden Town,-109.8,DEBIT,Viagem,Card Payment,Revolut,3,
2026-03-20 00:00:00,2026-03-01 00:00:00,Transfer to Ali Naroozi,-100.0,DEBIT,Droga,Transfer,Revolut,3,
2026-03-28 00:00:00,2026-03-01 00:00:00,Diogenes The D,-96.47,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-10 00:00:00,2026-03-01 00:00:00,Booking.com,-65.84,DEBIT,Viagem,Card Payment,Revolut,3,
2026-03-06 00:00:00,2026-03-01 00:00:00,Transfer to MICHELE MESSINA,-54.71,DEBIT,Casa,Transfer,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Moco Museum Modern,-49.8,DEBIT,Ingresso,Card Payment,Revolut,3,
2026-03-26 00:00:00,2026-03-01 00:00:00,Virgin Media,-40.34,DEBIT,Internet,Card Payment,Revolut,3,
2026-03-08 00:00:00,2026-03-01 00:00:00,Sainsbury's,-26.89,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-29 00:00:00,2026-03-01 00:00:00,Amazon,-25.99,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-09 00:00:00,2026-03-01 00:00:00,Amazon,-25.51,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-02 00:00:00,2026-03-01 00:00:00,Amazon,-24.5,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-02 00:00:00,2026-03-01 00:00:00,Sainsbury's,-23.74,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-08 00:00:00,2026-03-01 00:00:00,Tesco,-22.7,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-03 00:00:00,2026-03-01 00:00:00,Amazon,-20.99,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-12 00:00:00,2026-03-01 00:00:00,Voxi,-20.0,DEBIT,Celular,Card Payment,Revolut,3,
2026-03-10 00:00:00,2026-03-01 00:00:00,Stress Free Car Rental,-17.5,DEBIT,Viagem,Card Payment,Revolut,3,
2026-03-25 00:00:00,2026-03-01 00:00:00,Amazon,-16.9,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-29 00:00:00,2026-03-01 00:00:00,Amazon,-16.65,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-22 00:00:00,2026-03-01 00:00:00,Sainsbury's,-16.6,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-05 00:00:00,2026-03-01 00:00:00,Shake Shack,-16.05,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-20 00:00:00,2026-03-01 00:00:00,Shake Shack,-16.05,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-29 00:00:00,2026-03-01 00:00:00,Sainsbury's,-16.05,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-27 00:00:00,2026-03-01 00:00:00,Sainsbury's,-14.58,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-09 00:00:00,2026-03-01 00:00:00,Sainsbury's,-13.81,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-25 00:00:00,2026-03-01 00:00:00,Sainsbury's,-13.8,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-15 00:00:00,2026-03-01 00:00:00,Cafe 338 London,-13.6,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-04 00:00:00,2026-03-01 00:00:00,Farmer J,-13.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-26 00:00:00,2026-03-01 00:00:00,Farmer J,-13.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Thirst Bar,-13.0,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Thirst Bar,-13.0,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-04 00:00:00,2026-03-01 00:00:00,YouTube,-12.99,DEBIT,TV,Card Payment,Revolut,3,
2026-03-14 00:00:00,2026-03-01 00:00:00,Amazon,-12.99,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-19 00:00:00,2026-03-01 00:00:00,Sainsbury's,-12.38,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-17 00:00:00,2026-03-01 00:00:00,Sainsbury's,-12.0,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-05 00:00:00,2026-03-01 00:00:00,itsu,-11.7,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-12 00:00:00,2026-03-01 00:00:00,itsu,-11.7,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-27 00:00:00,2026-03-01 00:00:00,itsu,-11.7,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-10 00:00:00,2026-03-01 00:00:00,itsu,-11.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-13 00:00:00,2026-03-01 00:00:00,Flavour Management,-11.45,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-18 00:00:00,2026-03-01 00:00:00,Pret,-10.95,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Crunch,-10.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-03 00:00:00,2026-03-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-11 00:00:00,2026-03-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-17 00:00:00,2026-03-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-25 00:00:00,2026-03-01 00:00:00,itsu,-10.45,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-24 00:00:00,2026-03-01 00:00:00,The Salad Kitchen,-10.15,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-31 00:00:00,2026-03-01 00:00:00,B K Mobile,-10.0,DEBIT,Celular,Card Payment,Revolut,3,
2026-03-26 00:00:00,2026-03-01 00:00:00,Amazon,-9.99,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-30 00:00:00,2026-03-01 00:00:00,Sainsbury's,-9.91,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-08 00:00:00,2026-03-01 00:00:00,Amazon Prime,-8.99,DEBIT,TV,Card Payment,Revolut,3,
2026-03-23 00:00:00,2026-03-01 00:00:00,Sainsbury's,-8.83,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Transport for London,-8.4,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-15 00:00:00,2026-03-01 00:00:00,ItaliAmo Cafe,-8.3,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-13 00:00:00,2026-03-01 00:00:00,itsu,-8.19,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-31 00:00:00,2026-03-01 00:00:00,Sainsbury's,-7.89,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-21 00:00:00,2026-03-01 00:00:00,Transfer to MICHELE MESSINA,-7.58,DEBIT,Casa,Transfer,Revolut,3,
2026-03-21 00:00:00,2026-03-01 00:00:00,itsu,-7.49,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-18 00:00:00,2026-03-01 00:00:00,Sugarloaf,-7.35,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-28 00:00:00,2026-03-01 00:00:00,Sainsbury's,-7.17,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-14 00:00:00,2026-03-01 00:00:00,Sainsbury's,-6.85,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-07 00:00:00,2026-03-01 00:00:00,Sainsbury's,-6.78,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-22 00:00:00,2026-03-01 00:00:00,Murger Han Euston,-6.55,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-08 00:00:00,2026-03-01 00:00:00,Sainsbury's,-6.45,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-21 00:00:00,2026-03-01 00:00:00,Sainsbury's,-6.37,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-21 00:00:00,2026-03-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-26 00:00:00,2026-03-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-27 00:00:00,2026-03-01 00:00:00,Transport for London,-6.2,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-17 00:00:00,2026-03-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-24 00:00:00,2026-03-01 00:00:00,Transport for London,-6.1,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-30 00:00:00,2026-03-01 00:00:00,Transport for London,-6.0,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Amazon,-5.99,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-23 00:00:00,2026-03-01 00:00:00,Disney+,-5.99,DEBIT,TV,Card Payment,Revolut,3,
2026-03-26 00:00:00,2026-03-01 00:00:00,Amazon,-5.7,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-05 00:00:00,2026-03-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-10 00:00:00,2026-03-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-17 00:00:00,2026-03-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-21 00:00:00,2026-03-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-24 00:00:00,2026-03-01 00:00:00,Pret,-5.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-01 00:00:00,2026-03-01 00:00:00,Thirst Bar,-5.0,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-05 00:00:00,2026-03-01 00:00:00,Sainsbury's,-5.0,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-06 00:00:00,2026-03-01 00:00:00,Read The Rea,-5.0,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-08 00:00:00,2026-03-01 00:00:00,Badiani 1932,-5.0,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-03 00:00:00,2026-03-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-06 00:00:00,2026-03-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-11 00:00:00,2026-03-01 00:00:00,Pret,-4.99,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-31 00:00:00,2026-03-01 00:00:00,Amazon Music,-4.99,DEBIT,TV,Card Payment,Revolut,3,
2026-03-30 00:00:00,2026-03-01 00:00:00,Amazon,-4.45,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-24 00:00:00,2026-03-01 00:00:00,Sainsbury's,-4.42,DEBIT,Mercado,Card Payment,Revolut,3,
2026-03-26 00:00:00,2026-03-01 00:00:00,Amazon,-4.13,DEBIT,Amazon,Card Payment,Revolut,3,
2026-03-15 00:00:00,2026-03-01 00:00:00,Nicks Ice Creams,-3.5,DEBIT,Restaurante,Card Payment,Revolut,3,
2026-03-02 00:00:00,2026-03-01 00:00:00,Amazon Music,-3.49,DEBIT,TV,Card Payment,Revolut,3,
2026-03-27 00:00:00,2026-03-01 00:00:00,Amazon Music,-3.49,DEBIT,TV,Card Payment,Revolut,3,
2026-03-03 00:00:00,2026-03-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-16 00:00:00,2026-03-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-16 00:00:00,2026-03-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-25 00:00:00,2026-03-01 00:00:00,Transport for London,-3.1,DEBIT,Transporte,Card Payment,Revolut,3,
2026-03-29 00:00:00,2026-03-01 00:00:00,Sainsbury's,-2.25,DEBIT,Mercado,Card Payment,Revolut,3,
